observ;barrio;calle;altura;institu1;institu3;distanci;edpub;estserv;banco;totrob;mes
11;Belgrano;Manuel Ugarte;a2000;0;0;4;0;0;0;0;72
61;Belgrano;Olazabal;a2300;0;0;3;0;0;0;0;72
3;Belgrano;Congreso;a2200;0;0;4;0;0;0;0;72
376;Belgrano;Cuba;a2700;0;0;5;0;0;0;0;72
407;Belgrano;OðHiggins;a2600;0;0;4;0;0;0;0;72
389;Belgrano;Arcos;a2400;0;1;1;0;0;0;0;72
357;Belgrano;Vuelta de Obligad;a2300;0;0;3;0;0;0;0;72
358;Belgrano;Vuelta de Obligad;a2400;0;0;3;0;0;0;0;72
374;Belgrano;Cuba;a2500;0;0;3;0;0;0;0;72
387;Belgrano;Arcos;a2200;0;1;1;0;0;0;0;72
38;Belgrano;Monroe;a2200;0;0;3;0;0;0;0;72
423;Belgrano;3 de Febrero;a2500;0;0;4;0;0;0;0;72
422;Belgrano;3 de Febrero;a2400;0;0;3;0;0;0;0;72
421;Belgrano;3 de Febrero;a2300;0;0;3;0;0;0;0;72
70;Belgrano;Mendoza;a2000;0;0;2;0;0;0;0;72
69;Belgrano;Mendoza;a1900;0;0;3;0;0;0;0;72
72;Belgrano;Mendoza;a2200;0;0;3;1;0;0;0;72
73;Belgrano;Mendoza;a2300;0;0;4;0;0;0;0;72
71;Belgrano;Mendoza;a2100;0;0;2;0;0;0;0;72
324;Belgrano;Ciudad de la Paz;a2500;1;1;0;0;0;0;0;72
241;Belgrano;Cramer;a2400;0;0;3;0;0;0;0;72
325;Belgrano;Ciudad de la Paz;a2600;0;1;1;0;0;0;0;72
30;Belgrano;F.D.Roosevelt;a2400;0;1;1;0;0;0;0;72
41;Belgrano;Monroe;a2500;0;1;1;0;0;0;0;72
302;Belgrano;Amenabar;a2500;0;0;2;0;0;0;0;72
22;Belgrano;Dr. P.I.Rivera;a2600;0;0;3;0;0;0;0;72
282;Belgrano;Moldes;a2700;0;0;3;0;0;0;0;72
258;Belgrano;Vidal;a2600;0;0;3;0;0;0;0;72
244;Belgrano;Cramer;a2700;0;0;3;0;0;0;0;72
34;Belgrano;F.D.Roosevelt;a2800;0;0;3;0;0;0;0;72
44;Belgrano;Monroe;a2800;0;0;2;0;0;0;0;72
303;Belgrano;Amenabar;a2600;0;0;3;0;0;0;0;72
24;Belgrano;Dr. P.I.Rivera;a2800;0;0;3;0;0;0;0;72
31;Belgrano;F.D.Roosevelt;a2500;0;1;1;0;0;0;0;72
243;Belgrano;Cramer;a2600;0;0;4;0;0;0;0;72
326;Belgrano;Ciudad de la Paz;a2700;0;0;2;0;0;0;0;72
256;Belgrano;Vidal;a2400;0;0;2;0;0;0;0;72
257;Belgrano;Vidal;a2500;0;0;2;0;0;0;0;72
33;Belgrano;F.D.Roosevelt;a2700;0;0;2;0;0;0;0;72
43;Belgrano;Monroe;a2700;0;1;1;0;0;0;0;72
279;Belgrano;Moldes;a2400;1;1;0;0;0;0;0;72
304;Belgrano;Amenabar;a2700;0;0;2;0;0;0;0;72
323;Belgrano;Ciudad de la Paz;a2400;0;1;1;0;0;0;0;72
301;Belgrano;Amenabar;a2400;0;0;2;0;0;0;0;72
23;Belgrano;Dr. P.I.Rivera;a2700;0;0;3;0;0;0;0;72
40;Belgrano;Monroe;a2400;0;1;1;0;0;0;0;72
42;Belgrano;Monroe;a2600;0;1;1;0;0;0;0;72
259;Belgrano;Vidal;a2700;0;0;2;0;0;0;0;72
281;Belgrano;Moldes;a2600;0;0;2;0;0;0;0;72
280;Belgrano;Moldes;a2500;0;1;1;0;0;0;0;72
32;Belgrano;F.D.Roosevelt;a2600;0;0;2;0;0;0;0;72
21;Belgrano;Dr. P.I.Rivera;a2500;0;0;2;0;0;0;0;72
242;Belgrano;Cramer;a2500;0;0;3;0;0;0;0;72
20;Belgrano;Dr. P.I.Rivera;a2400;0;0;2;0;0;0;0;72
348;Belgrano;Cabildo;a2600;0;0;2;0;0;0;0;72
349;Belgrano;Cabildo;a2700;0;0;3;0;0;1;0;72
346;Belgrano;Cabildo;a2400;0;0;2;0;0;1;0;72
347;Belgrano;Cabildo;a2500;0;0;2;0;0;1;0;72
55;Belgrano;Blanco Encalada;a2800;0;0;2;0;0;0;0;72
52;Belgrano;Blanco Encalada;a2500;0;0;2;0;0;0;0;72
53;Belgrano;Blanco Encalada;a2600;0;1;1;0;0;0;0;72
54;Belgrano;Blanco Encalada;a2700;0;1;1;0;0;0;0;72
51;Belgrano;Blanco Encalada;a2400;0;0;2;0;0;0;0;72
66;Belgrano;Olazabal;a2800;0;0;3;0;0;1;0;72
276;Belgrano;Moldes;a2100;0;0;2;0;0;0;0;72
238;Belgrano;Cramer;a2100;0;0;2;0;0;0;0;72
255;Belgrano;Vidal;a2300;0;0;2;0;0;0;0;72
65;Belgrano;Olazabal;a2700;0;0;2;0;0;0;1;72
278;Belgrano;Moldes;a2300;0;1;1;0;0;0;0;72
239;Belgrano;Cramer;a2200;0;0;3;0;0;1;0;72
62;Belgrano;Olazabal;a2400;0;0;3;0;0;1;0;72
64;Belgrano;Olazabal;a2600;0;0;2;0;0;0;0;72
322;Belgrano;Ciudad de la Paz;a2300;0;0;2;0;0;0;0;72
321;Belgrano;Ciudad de la Paz;a2200;0;0;3;0;0;0;0;72
320;Belgrano;Ciudad de la Paz;a2100;0;0;4;0;0;1;0;72
78;Belgrano;Mendoza;a2800;0;0;2;0;0;0;0;72
277;Belgrano;Moldes;a2200;0;0;2;0;0;0;0;72
298;Belgrano;Amenabar;a2100;0;0;3;0;0;0;0;72
300;Belgrano;Amenabar;a2300;0;0;2;0;0;0;0;72
240;Belgrano;Cramer;a2300;0;0;3;0;0;0;0;72
75;Belgrano;Mendoza;a2500;0;0;4;0;0;0;0;72
299;Belgrano;Amenabar;a2200;0;0;3;0;0;0;0;72
253;Belgrano;Vidal;a2100;0;1;1;0;0;0;0;72
77;Belgrano;Mendoza;a2700;0;0;2;0;0;0;0;72
76;Belgrano;Mendoza;a2600;0;0;3;0;0;0;0;72
74;Belgrano;Mendoza;a2400;0;0;4;0;0;0;0;72
63;Belgrano;Olazabal;a2500;0;0;3;0;0;0;0;72
254;Belgrano;Vidal;a2200;0;0;2;0;0;0;0;72
344;Belgrano;Cabildo;a2200;0;0;4;0;0;1;0;72
345;Belgrano;Cabildo;a2300;0;0;3;0;0;1;0;72
340;Belgrano;Cabildo;a1800;0;0;6;0;0;1;0;72
90;Belgrano;Juramento;a2800;0;1;1;0;0;0;0;72
342;Belgrano;Cabildo;a2000;0;0;5;0;0;0;0;72
88;Belgrano;Juramento;a2600;0;0;2;0;0;0;0;72
341;Belgrano;Cabildo;a1900;0;0;5;0;0;1;0;72
86;Belgrano;Juramento;a2400;0;0;4;0;0;0;0;72
89;Belgrano;Juramento;a2700;0;1;1;0;0;0;0;72
87;Belgrano;Juramento;a2500;0;0;3;0;0;1;0;72
343;Belgrano;Cabildo;a2100;0;0;5;0;0;0;0;72
271;Belgrano;Moldes;a1600;0;0;5;0;1;0;0;72
123;Belgrano;La Pampa;a2400;0;0;6;0;0;0;0;72
139;Belgrano;Jose Hernandez;a2700/2800;0;0;4;0;0;0;0;72
295;Belgrano;Amenabar;a1800;0;0;4;0;0;0;1;72
137;Belgrano;Jose Hernandez;a2500;0;0;6;0;0;0;0;72
250;Belgrano;Vidal;a1800;0;0;2;0;0;0;0;72
328;Belgrano;Elcano;a2700;0;0;4;0;0;0;0;72
99;Belgrano;Echeverria;a2500;0;0;3;0;0;0;0;72
111;Belgrano;Mcal. A. J. de Su;a2500;0;0;4;0;0;0;0;72
297;Belgrano;Amenabar;a2000;0;0;3;0;0;0;0;72
272;Belgrano;Moldes;a1700;0;0;4;0;0;0;0;72
317;Belgrano;Ciudad de la Paz;a1800;0;0;5;0;0;0;0;72
296;Belgrano;Amenabar;a1900;0;0;3;0;0;0;0;72
124;Belgrano;La Pampa;a2500;0;0;5;0;0;0;0;72
275;Belgrano;Moldes;a2000;0;0;2;0;0;0;0;72
252;Belgrano;Vidal;a2000;1;1;0;0;0;0;0;72
236;Belgrano;Cramer;a1900;0;0;2;0;0;0;0;72
234;Belgrano;Cramer;a1650-1700;0;0;4;0;0;0;0;72
113;Belgrano;Mcal. A. J. de Su;a2700;0;0;2;0;0;0;0;72
101;Belgrano;Echeverria;a2700;0;1;1;0;0;0;0;72
235;Belgrano;Cramer;a1800;0;0;3;0;0;0;0;72
248;Belgrano;Vidal;a1600;0;0;4;0;0;0;0;72
100;Belgrano;Echeverria;a2600;0;0;2;0;0;0;0;72
136;Belgrano;Jose Hernandez;a2400;0;0;7;0;0;0;0;72
125;Belgrano;La Pampa;a2600;0;0;4;0;0;0;0;72
126;Belgrano;La Pampa;a2700;0;0;3;0;0;0;0;72
127;Belgrano;La Pampa;a2800;0;0;3;0;0;0;0;72
316;Belgrano;Ciudad de la Paz;a1700;0;0;6;0;0;0;0;72
112;Belgrano;Mcal. A. J. de Su;a2600;0;0;3;0;0;0;0;72
138;Belgrano;Jose Hernandez;a2600;0;0;5;0;0;0;0;72
110;Belgrano;Mcal. A. J. de Su;a2400;0;0;5;0;0;0;0;72
114;Belgrano;Mcal. A. J. de Su;a2800;0;0;2;0;0;0;0;72
102;Belgrano;Echeverria;a2800;0;1;1;0;0;0;0;72
251;Belgrano;Vidal;a1900;0;1;1;0;0;0;0;72
315;Belgrano;Ciudad de la Paz;a1600;0;0;7;0;0;0;0;72
249;Belgrano;Vidal;a1700;0;0;3;0;0;0;0;72
319;Belgrano;Ciudad de la Paz;a2000;0;0;4;0;0;0;1;72
274;Belgrano;Moldes;a1900;0;0;2;0;0;0;0;72
273;Belgrano;Moldes;a1800;0;0;3;0;0;0;0;72
293;Belgrano;Amenabar;a1600;0;0;6;0;0;0;0;72
237;Belgrano;Cramer;a2000;0;0;2;0;0;0;0;72
98;Belgrano;Echeverria;a2400;0;0;4;0;0;0;0;72
329;Belgrano;Elcano;a2800;0;0;5;0;0;0;0;72
294;Belgrano;Amenabar;a1700;0;0;5;0;0;0;0;72
318;Belgrano;Ciudad de la Paz;a1900;0;0;4;0;0;1;0;72
339;Belgrano;Cabildo;a1700;0;0;7;0;0;1;0;72
338;Belgrano;Cabildo;a1600;0;0;6;0;0;0;0;72
96;Belgrano;Echeverria;a2200;0;0;5;0;0;0;0;72
368;Belgrano;Cuba;a1900;0;0;5;0;0;0;0;72
85;Belgrano;Juramento;a2300;0;0;5;0;0;0;0;72
83;Belgrano;Juramento;a2100;0;0;3;0;0;0;0;72
369;Belgrano;Cuba;a2000;0;0;4;0;0;0;0;72
355;Belgrano;Vuelta de Obligad;a2100;0;0;4;0;0;0;0;72
400;Belgrano;OðHiggins;a1900;0;0;5;0;0;0;0;72
353;Belgrano;Vuelta de Obligad;a1900;0;0;6;0;0;0;0;72
425;Belgrano;Zavalia;a2100;0;0;3;0;0;0;0;72
424;Belgrano;Zavalia;a2000;0;0;4;0;0;0;0;72
354;Belgrano;Vuelta de Obligad;a2000;0;0;5;0;0;0;0;72
401;Belgrano;OðHiggins;a2000;0;0;4;0;0;0;0;72
385;Belgrano;Arcos;a2000;0;0;3;0;0;0;0;72
402;Belgrano;OðHiggins;a2100;0;0;3;0;0;0;0;72
386;Belgrano;Arcos;a2100;0;0;2;0;0;0;0;72
82;Belgrano;Juramento;a2000;0;0;3;0;0;1;0;72
97;Belgrano;Echeverria;a2300;0;0;5;0;0;1;0;72
384;Belgrano;Arcos;a1900;0;0;4;0;0;0;0;72
94;Belgrano;Echeverria;a2000;0;0;4;0;0;0;0;72
370;Belgrano;Cuba;a2100;0;0;3;0;0;0;0;72
93;Belgrano;Echeverria;a1900;0;0;5;0;0;0;0;72
84;Belgrano;Juramento;a2200;0;0;4;0;0;0;0;72
81;Belgrano;Juramento;a1900;0;0;4;1;0;0;0;72
95;Belgrano;Echeverria;a2100;0;0;4;0;0;0;0;72
420;Belgrano;3 de Febrero;a2200;0;0;3;0;0;0;0;72
109;Belgrano;Mcal. A. J. de Su;a2300;0;0;6;0;0;1;0;72
106;Belgrano;Mcal. A. J. de Su;a2000;0;0;5;0;0;0;0;72
105;Belgrano;Mcal. A. J. de Su;a1900;0;0;4;0;0;0;0;72
107;Belgrano;Mcal. A. J. de Su;a2100;0;0;5;0;0;0;0;72
108;Belgrano;Mcal. A. J. de Su;a2200;0;0;6;0;0;0;0;72
417;Belgrano;3 de Febrero;a1900;0;0;4;0;0;0;0;72
419;Belgrano;3 de Febrero;a2100;0;0;4;0;0;0;0;72
418;Belgrano;3 de Febrero;a2000;0;0;5;0;0;0;0;72
381;Belgrano;Arcos;a1600;0;0;4;1;0;0;0;72
398;Belgrano;OðHiggins;a1700;0;0;3;0;0;0;0;72
367;Belgrano;Cuba;a1800;0;0;6;0;0;0;0;72
121;Belgrano;La Pampa;a2200;0;0;6;0;0;0;0;72
135;Belgrano;Jose Hernandez;a2300;0;0;6;0;0;0;0;72
383;Belgrano;Arcos;a1800;0;0;5;0;0;0;0;72
397;Belgrano;OðHiggins;a1600;0;0;3;0;0;0;0;72
131;Belgrano;Jose Hernandez;a1900;0;0;2;0;0;0;0;72
134;Belgrano;Jose Hernandez;a2200;0;0;5;0;0;0;0;72
118;Belgrano;La Pampa;a1900;0;0;3;0;0;0;0;72
133;Belgrano;Jose Hernandez;a2100;0;0;4;0;0;0;0;72
132;Belgrano;Jose Hernandez;a2000;0;0;3;0;0;0;0;72
382;Belgrano;Arcos;a1700;0;0;4;0;0;0;0;72
122;Belgrano;La Pampa;a2300;0;0;7;0;0;0;0;72
366;Belgrano;Cuba;a1700;0;0;5;0;0;0;0;72
352;Belgrano;Vuelta de Obligad;a1800;0;0;7;0;0;0;0;72
351;Belgrano;Vuelta de Obligad;a1700;0;0;6;0;0;0;0;72
399;Belgrano;OðHiggins;a1800;0;0;4;0;0;0;0;72
119;Belgrano;La Pampa;a2000;0;0;4;0;0;0;0;72
120;Belgrano;La Pampa;a2100;0;0;5;0;0;1;0;72
415;Belgrano;3 de Febrero;a1700;0;0;2;0;0;0;0;72
414;Belgrano;3 de Febrero;a1600;0;0;2;0;0;0;0;72
416;Belgrano;3 de Febrero;a1800;0;0;3;0;0;0;0;72
454;Belgrano;Luis Maria Campos;a1600;0;0;2;0;0;0;0;72
129;Belgrano;Jose Hernandez;a1700;1;1;0;0;0;0;0;72
432;Belgrano;11 de Septiembre;a1700;0;1;1;0;0;0;0;72
442;Belgrano;Virrey Vertiz;a2000;0;0;5;0;0;0;0;72
440;Belgrano;Virrey Vertiz;a1800;0;0;3;0;0;0;0;72
447;Belgrano;Arribenos;a1700;0;1;1;0;0;0;0;72
104;Belgrano;Mcal. A. J. de Su;a1800;0;0;3;0;0;0;0;72
91;Belgrano;Echeverria;a1700;0;0;5;0;0;0;0;72
128;Belgrano;Jose Hernandez;a1500/1600;0;1;1;0;0;0;0;72
117;Belgrano;La Pampa;a1800;0;0;2;0;0;0;0;72
103;Belgrano;Mcal. A. J. de Su;a1600;0;0;4;0;0;0;0;72
431;Belgrano;11 de Septiembre;a1600;1;1;0;0;0;0;0;72
446;Belgrano;Arribenos;a1600;0;1;1;0;0;0;0;72
130;Belgrano;Jose Hernandez;a1800;0;1;1;0;0;0;0;72
441;Belgrano;Virrey Vertiz;a1900;0;0;4;0;0;0;0;72
434;Belgrano;11 de Septiembre;a1900;0;0;3;0;0;0;0;72
439;Belgrano;Virrey Vertiz;a1700;0;0;2;0;0;0;0;72
438;Belgrano;Virrey Vertiz;a1600;0;0;2;0;0;0;0;72
433;Belgrano;11 de Septiembre;a1800;0;0;2;0;0;0;0;72
92;Belgrano;Echeverria;a1800;0;0;4;0;0;0;0;72
116;Belgrano;La Pampa;a1700;0;0;2;0;0;0;0;72
115;Belgrano;La Pampa;a1600;0;0;2;0;0;0;0;72
463;Belgrano;Libertador;a5400;0;0;4;0;0;0;0;72
150;Belgrano;Virrey del Pino;a2600;0;0;6;0;0;0;0;72
152;Belgrano;Virrey del Pino;a2800;0;0;5;0;0;0;0;72
149;Belgrano;Virrey del Pino;a2500;0;0;7;0;0;0;0;72
151;Belgrano;Virrey del Pino;a2700;0;0;5;0;0;0;0;72
148;Belgrano;Virrey del Pino;a2400;0;0;6;1;0;0;0;72
145;Belgrano;Virrey del Pino;a2100;0;0;3;0;0;0;0;72
146;Belgrano;Virrey del Pino;a2200;0;0;4;0;0;0;0;72
144;Belgrano;Virrey del Pino;a2000;0;0;2;0;0;0;0;72
147;Belgrano;Virrey del Pino;a2300;0;0;5;0;0;0;0;72
143;Belgrano;Virrey del Pino;a1900;0;1;1;0;0;0;0;72
141;Belgrano;Virrey del Pino;a1700;0;0;2;0;0;0;0;72
142;Belgrano;Virrey del Pino;a1800;0;1;1;1;0;0;0;72
140;Belgrano;Virrey del Pino;a1600;0;0;3;0;0;0;0;72
787;Once;Azcuenaga;a400;0;1;1;0;0;1;0;73
789;Once;Azcuenaga;a600;0;1;1;0;0;0;0;73
796;Once;Pasteur;a500;0;1;1;0;0;0;0;73
843;Once;Lavalle;a2300;1;1;0;0;0;1;0;73
858;Once;Viamonte;a2400;0;1;1;0;0;1;0;73
864;Once;San Luis;a2400;0;1;1;0;0;0;0;73
788;Once;Azcuenaga;a500;0;1;1;0;0;1;0;73
870;Once;Cordoba;a2300;0;1;1;1;0;0;0;73
797;Once;Pasteur;a600;1;1;0;0;0;0;0;73
790;Once;Azcuenaga;a700;1;1;0;0;0;0;0;73
871;Once;Cordoba;a2400;0;1;1;0;0;0;0;73
795;Once;Pasteur;a400;0;1;1;0;0;0;0;73
851;Once;Tucuman;a2400;0;0;2;0;0;0;0;73
844;Once;Lavalle;a2400;1;1;0;0;0;0;0;73
857;Once;Viamonte;a2300;1;1;0;0;0;0;0;73
798;Once;Pasteur;a700;0;1;1;0;0;0;0;73
850;Once;Tucuman;a2300;0;1;1;0;0;0;0;73
836;Once;Corrientes;a2400;0;0;2;0;0;1;0;73
835;Once;Corrientes;a2300;0;0;2;0;0;1;0;73
800;Once;Rivadavia;a2400;0;0;3;1;0;1;0;73
786;Once;Azcuenaga;a300;0;0;2;0;0;1;0;73
791;Once;Pasteur;a0-100;0;0;3;0;0;0;0;73
792;Once;Pasteur;a100;0;0;2;0;0;0;0;73
794;Once;Pasteur;a300;0;1;1;0;0;0;0;73
808;Once;Bartolome Mitre;a2400;0;0;2;0;0;0;0;73
814;Once;Tte. Gral. Peron;a2300;0;1;1;0;0;0;0;73
784;Once;Azcuenaga;a100;0;1;1;0;0;0;0;73
822;Once;Sarmiento;a2300;0;1;1;0;0;0;0;73
783;Once;Azcuenaga;a0-100;0;0;2;0;0;0;0;73
785;Once;Azcuenaga;a200;0;1;1;0;0;0;0;73
815;Once;Tte. Gral. Peron;a2400;1;1;0;0;0;0;0;73
823;Once;Sarmiento;a2400;0;0;2;0;0;0;0;73
793;Once;Pasteur;a200;0;1;1;0;0;0;0;73
807;Once;Bartolome Mitre;a2300;0;0;2;0;0;0;0;73
799;Once;Rivadavia;a2300;0;0;3;0;0;0;0;73
782;Once;Larrea;a750-800;0;0;2;0;0;0;0;73
781;Once;Larrea;a700-750;0;0;2;0;0;0;0;73
780;Once;Larrea;a600;0;0;2;0;0;0;0;73
779;Once;Larrea;a500;0;1;1;0;0;0;0;73
778;Once;Larrea;a400;0;1;1;0;0;1;0;73
776;Once;Larrea;a200;0;1;1;0;0;0;0;73
775;Once;Larrea;a100;0;1;1;0;0;0;0;73
777;Once;Larrea;a300;0;0;2;0;0;0;0;73
774;Once;Larrea;a0-100;0;0;2;0;0;1;1;73
540;V. Crespo;Lavalleja;a400;0;0;3;0;0;0;0;73
541;V. Crespo;Lavalleja;a500;0;0;3;0;0;0;0;73
688;V. Crespo;Velasco;a100;0;0;4;0;0;0;0;73
699;V. Crespo;Aguirre;a100;0;0;3;0;0;0;0;73
687;V. Crespo;Velasco;a0-100;0;0;4;0;0;0;0;73
535;V. Crespo;Julian Alvarez;a500;0;0;2;0;0;0;0;73
700;V. Crespo;Aguirre;a200;0;0;2;0;0;0;0;73
701;V. Crespo;Aguirre;a300;0;0;2;0;0;0;0;73
679;V. Crespo;Vera;a300;0;0;3;0;0;0;0;73
546;V. Crespo;Frias;a400;0;0;4;0;0;0;0;73
689;V. Crespo;Velasco;a200;0;0;3;0;0;0;0;73
534;V. Crespo;Julian Alvarez;a400;0;0;3;0;0;0;0;73
698;V. Crespo;Aguirre;a0-100;0;0;4;0;0;0;0;73
741;Once;Ecuador;a900;1;1;0;0;1;0;0;73
876;Once;Cordoba;a2700;0;1;1;0;0;0;0;73
772;Once;Paso;a700-750;0;1;1;0;0;0;0;73
861;Once;Viamonte;a2700;0;0;2;0;0;0;0;73
863;Once;Viamonte;a2900;0;1;1;0;0;0;0;73
771;Once;Paso;a600;0;0;2;0;0;1;0;73
740;Once;Ecuador;a800;0;1;1;0;0;0;0;73
759;Once;Pueyrredon;a900;0;0;2;0;0;0;0;73
874;Once;Cordoba;a2600-2650;0;1;1;0;0;0;0;73
873;Once;Cordoba;a2550-2600;0;1;1;0;0;1;0;73
869;Once;San Luis;a2900;0;1;1;0;0;0;0;73
747;Once;Boulogne Sur Mer;a700;0;1;1;0;0;0;0;73
758;Once;Pueyrredon;a800;0;0;2;1;0;0;0;73
731;Once;Jean Jaures;a800;0;1;1;0;1;0;0;73
868;Once;San Luis;a2800;0;1;1;0;0;0;0;73
757;Once;Pueyrredon;a700;0;1;1;0;0;0;0;73
739;Once;Ecuador;a700;0;1;1;0;0;0;0;73
748;Once;Boulogne Sur Mer;a800;0;1;1;0;0;0;0;73
732;Once;Jean Jaures;a900;0;0;2;0;0;0;0;73
866;Once;San Luis;a2600;0;1;1;0;0;0;0;73
773;Once;Paso;a750-800;1;1;0;0;0;0;0;73
875;Once;Cordoba;a2650-2700;0;1;1;0;0;0;0;73
860;Once;Viamonte;a2600;0;0;2;0;0;0;0;73
865;Once;San Luis;a2500;0;1;1;0;0;0;0;73
749;Once;Boulogne Sur Mer;a900;1;1;0;0;0;0;0;73
862;Once;Viamonte;a2800;0;0;2;0;0;0;0;73
867;Once;San Luis;a2700;0;1;1;0;0;0;0;73
859;Once;Viamonte;a2500;0;0;2;0;0;0;0;73
872;Once;Cordoba;a2500-2550;0;1;1;0;0;0;0;73
755;Once;Pueyrredon;a500;0;1;1;1;0;1;0;73
737;Once;Ecuador;a500;1;1;0;0;0;0;0;73
848;Once;Lavalle;a2800;0;1;1;0;0;0;0;73
847;Once;Lavalle;a2700;0;1;1;0;0;0;0;73
846;Once;Lavalle;a2600;0;1;1;1;0;0;0;73
738;Once;Ecuador;a600;1;1;0;0;0;0;0;73
769;Once;Paso;a400;1;1;0;0;0;0;0;73
745;Once;Boulogne Sur Mer;a500;0;1;1;0;0;0;0;73
845;Once;Lavalle;a2500;0;1;1;0;0;0;0;73
756;Once;Pueyrredon;a600;1;1;0;0;0;1;0;73
730;Once;Jean Jaures;a700;1;1;0;0;0;0;0;73
729;Once;Jean Jaures;a600;0;1;1;0;0;0;0;73
770;Once;Paso;a500;0;1;1;0;0;0;0;73
746;Once;Boulogne Sur Mer;a600;1;1;0;0;0;0;0;73
849;Once;Lavalle;a2900;0;1;1;0;0;0;0;73
728;Once;Jean Jaures;a500;0;0;2;0;0;0;0;73
856;Once;Tucuman;a2900;0;1;1;0;0;0;0;73
854;Once;Tucuman;a2700;0;1;1;0;0;0;0;73
855;Once;Tucuman;a2800;0;1;1;0;0;0;0;73
853;Once;Tucuman;a2600;0;1;1;0;0;0;0;73
852;Once;Tucuman;a2500;0;0;2;0;0;0;0;73
545;V. Crespo;Frias;a300;0;0;3;0;0;0;0;73
710;V. Crespo;Luis Maria Drago;a100;0;1;1;0;0;0;0;73
709;V. Crespo;Luis Maria Drago;a0-100;0;0;2;0;0;0;0;73
666;V. Crespo;Corrientes;a4900;0;0;3;0;0;0;0;73
547;V. Crespo;Angel Gallardo;a0-50;0;0;5;0;0;1;0;73
550;V. Crespo;Angel Gallardo;a200;0;0;3;0;0;0;0;73
676;V. Crespo;Vera;a0-100;0;0;3;0;0;0;0;73
690;V. Crespo;Velasco;a300;0;0;3;0;0;0;0;73
533;V. Crespo;Julian Alvarez;a300;0;0;2;0;0;0;0;73
678;V. Crespo;Vera;a200;0;0;2;0;0;0;0;73
549;V. Crespo;Angel Gallardo;a100;0;0;3;0;0;0;0;73
548;V. Crespo;Angel Gallardo;a50-100;0;0;4;0;0;0;0;73
667;V. Crespo;Corrientes;a5000;0;0;3;0;0;1;0;73
665;V. Crespo;Corrientes;a4800;0;0;3;0;0;0;0;73
544;V. Crespo;Frias;a200;0;0;2;0;0;0;0;73
664;V. Crespo;Corrientes;a4700;0;0;4;0;0;0;0;73
538;V. Crespo;Lavalleja;a200;0;1;1;0;0;0;0;73
677;V. Crespo;Vera;a100;0;0;2;0;0;0;0;73
539;V. Crespo;Lavalleja;a300;0;0;2;0;0;0;0;73
742;Once;Boulogne Sur Mer;a200;0;1;1;0;0;0;1;73
725;Once;Jean Jaures;a200;0;0;2;0;0;0;0;73
829;Once;Sarmiento;a3000;0;0;2;0;0;0;0;73
832;Once;Valentin Gomez;a2800;0;1;1;0;0;1;0;73
726;Once;Jean Jaures;a300;0;0;2;0;0;0;0;73
733;Once;Ecuador;a0-100;0;0;4;0;0;0;0;73
736;Once;Ecuador;a400;0;1;1;0;0;0;0;73
743;Once;Boulogne Sur Mer;a300;0;1;1;0;0;0;0;73
744;Once;Boulogne Sur Mer;a400;0;1;1;0;0;0;0;73
804;Once;Rivadavia;a2800;0;0;4;0;0;1;0;73
727;Once;Jean Jaures;a400;0;0;2;1;1;0;0;73
834;Once;Valentin Gomez;a3000;0;1;1;0;0;1;0;73
820;Once;Tte. Gral. Peron;a2900;1;1;0;1;0;0;0;73
813;Once;Bartolome Mitre;a3000;0;0;3;0;0;0;0;73
828;Once;Sarmiento;a2900;0;0;2;0;0;0;0;73
734;Once;Ecuador;a200;0;1;1;0;0;0;1;73
735;Once;Ecuador;a300;0;1;1;0;0;1;1;73
821;Once;Tte. Gral. Peron;a3000;0;1;1;0;0;0;0;73
812;Once;Bartolome Mitre;a2800/2900;0;0;3;0;0;0;0;73
724;Once;Jean Jaures;a0-100;0;0;3;0;0;0;0;73
806;Once;Rivadavia;a3000;0;0;4;0;1;0;0;73
819;Once;Tte. Gral. Peron;a2800;0;1;1;0;0;0;0;73
827;Once;Sarmiento;a2800;0;0;2;0;0;0;0;73
833;Once;Valentin Gomez;a2900;1;1;0;0;0;0;0;73
805;Once;Rivadavia;a2900;0;0;5;0;0;0;0;73
841;Once;Corrientes;a2900;0;1;1;0;0;0;0;73
842;Once;Corrientes;a3000;0;1;1;0;0;0;0;73
840;Once;Corrientes;a2800;0;0;2;0;0;0;0;73
811;Once;Bartolome Mitre;a2700;0;0;3;0;0;0;0;73
763;Once;Castelli;a300;0;0;3;0;0;0;0;73
802;Once;Rivadavia;a2600;0;0;4;0;0;1;0;73
810;Once;Bartolome Mitre;a2600;0;0;3;0;0;0;0;73
818;Once;Tte. Gral. Peron;a2700;0;0;2;0;0;0;0;73
826;Once;Sarmiento;a2700;0;0;3;0;0;0;0;73
768;Once;Paso;a300;0;1;1;0;0;0;0;73
801;Once;Rivadavia;a2500;0;0;3;0;0;1;0;73
824;Once;Sarmiento;a2500;0;0;2;0;0;1;0;73
816;Once;Tte. Gral. Peron;a2500;0;1;1;0;0;0;0;73
817;Once;Tte. Gral. Peron;a2600;0;0;2;0;0;0;0;73
766;Once;Paso;a100;0;0;2;0;0;0;0;73
825;Once;Sarmiento;a2600;0;0;3;0;0;1;0;73
803;Once;Rivadavia;a2700;0;0;4;0;0;0;0;73
762;Once;Castelli;a200;0;0;3;0;0;0;0;73
765;Once;Paso;a0-100;0;0;3;0;0;0;0;73
